"debateID","speakersN","congress","session","weekday","day","month","year","title","date"
744,26,105,1,"Wednesday",9,"July",1997,"chinese military expansion and united states national security","1997-07-09"
745,6,105,1,"Wednesday",8,"October",1997,"civil service retirement system annuities clarification legislation","1997-10-08"
746,13,105,1,"Wednesday",7,"May",1997,"cloture motion","1997-05-07"
747,16,105,1,"Tuesday",8,"July",1997,"cloture motion","1997-07-08"
748,5,105,1,"Friday",11,"July",1997,"cloture motion","1997-07-11"
749,9,105,2,"Monday",12,"October",1998,"coast guard authorization act for fiscal years 1998 and 1999","1998-10-12"
750,6,105,2,"Thursday",8,"October",1998,"coats human services reauthorization act of 1998--conference report","1998-10-08"
751,5,105,1,"Tuesday",20,"May",1997,"commemorating the 15th anniversary of the construction and dedication of the vietnam veterans memorial","1997-05-20"
752,14,105,1,"Wednesday",11,"June",1997,"commemorating the 30th anniversary of the reunification of jerusalem","1997-06-11"
753,5,105,1,"Tuesday",7,"January",1997,"commending senator robert c. byrd for his years of public service","1997-01-07"
754,5,105,2,"Monday",27,"July",1998,"community opportunities, accountability, and training and educational services act of 1998","1998-07-27"
755,9,105,1,"Tuesday",4,"February",1997,"concerning the need for accurate guidelines for breast cancer screening","1997-02-04"
756,16,105,1,"Tuesday",20,"May",1997,"concurrent resolution on the budget","1997-05-20"
757,54,105,1,"Wednesday",21,"May",1997,"concurrent resolution on the budget","1997-05-21"
758,45,105,1,"Thursday",22,"May",1997,"concurrent resolution on the budget","1997-05-22"
759,34,105,1,"Friday",23,"May",1997,"concurrent resolution on the budget","1997-05-23"
760,14,105,1,"Thursday",5,"June",1997,"concurrent resolution on the budget for fiscal year 1998--conference report","1997-06-05"
761,5,105,1,"Wednesday",19,"March",1997,"congratulations to senator cleland on his maiden speech","1997-03-19"
762,5,105,2,"Monday",30,"March",1998,"congressional budget for the united states government for fiscal year 1999, 2000, 2001, 2002, and 2003","1998-03-30"
763,9,105,2,"Monday",30,"March",1998,"congressional budget for the united states government for fiscal years 1999, 2000, 2001, 2002, and 2003","1998-03-30"
764,8,105,2,"Tuesday",31,"March",1998,"congressional budget for the united states government for fiscal years 1999, 2000, 2001, 2002 and 2003","1998-03-31"
765,24,105,2,"Tuesday",31,"March",1998,"congressional budget for the united states government for fiscal years 1999, 2000, 2001, 2002, and 2003","1998-03-31"
766,42,105,2,"Wednesday",1,"April",1998,"congressional budget for the united states government for fiscal years 1999, 2000, 2001, 2002, and 2003","1998-04-01"
767,61,105,2,"Thursday",2,"April",1998,"congressional budget for the united states government for fiscal years 1999, 2000, 2001, 2002, and 2003","1998-04-02"
768,9,105,2,"Wednesday",1,"April",1998,"congressional budget for the united states government for fiscal years 1999, 2000, 2001, and 2003","1998-04-01"
769,8,105,2,"Wednesday",15,"July",1998,"congress needs to act on encryption legislation","1998-07-15"
770,18,105,2,"Tuesday",12,"May",1998,"consumer anti-scamming act of 1998","1998-05-12"
771,9,105,2,"Thursday",10,"September",1998,"consumer bankruptcy reform act of 1998","1998-09-10"
772,17,105,2,"Thursday",17,"September",1998,"consumer bankruptcy reform act of 1998","1998-09-17"
773,6,105,2,"Friday",18,"September",1998,"consumer bankruptcy reform act of 1998","1998-09-18"
774,11,105,2,"Tuesday",22,"September",1998,"consumer bankruptcy reform act of 1998","1998-09-22"
775,24,105,2,"Wednesday",23,"September",1998,"consumer bankruptcy reform act of 1998","1998-09-23"
776,10,105,1,"Friday",11,"July",1997,"cooperative threat reduction funds for chemical weapons destruction","1997-07-11"
777,14,105,2,"Friday",24,"July",1998,"credit union membership access act","1998-07-24"
778,16,105,2,"Monday",27,"July",1998,"credit union membership access act","1998-07-27"
779,14,105,2,"Tuesday",28,"July",1998,"credit union membership access act","1998-07-28"
780,14,105,2,"Tuesday",21,"July",1998,"department of commerce, justice, and state, the judiciary, and related agencies appropriations act, 1999","1998-07-21"
781,11,105,1,"Monday",14,"July",1997,"department of defense appropriations act, 1998","1997-07-14"
782,15,105,1,"Tuesday",15,"July",1997,"department of defense appropriations act, 1998","1997-07-15"
783,13,105,1,"Thursday",25,"September",1997,"department of defense appropriations act, 1998--conference report","1997-09-25"
784,49,105,2,"Thursday",30,"July",1998,"department of defense appropriations act, 1999","1998-07-30"
785,11,105,2,"Tuesday",29,"September",1998,"department of defense appropriations act, 1999--conference report","1998-09-29"
786,7,105,1,"Thursday",11,"September",1997,"department of the interior and related agencies appropriations act, 1998","1997-09-11"
787,15,105,1,"Monday",15,"September",1997,"department of the interior and related agencies appropriations act, 1998","1997-09-15"
788,22,105,1,"Tuesday",16,"September",1997,"department of the interior and related agencies appropriations act, 1998","1997-09-16"
789,38,105,1,"Wednesday",17,"September",1997,"department of the interior and related agencies appropriations act, 1998","1997-09-17"
790,15,105,2,"Monday",14,"September",1998,"department of the interior and related agencies appropriations act, 1998","1998-09-14"
791,17,105,1,"Tuesday",28,"October",1997,"department of the interior and related agencies appropriations act, 1998--conference report","1997-10-28"
792,9,105,2,"Tuesday",8,"September",1998,"department of the interior and related agencies appropriations act, 1999","1998-09-08"
793,11,105,2,"Wednesday",9,"September",1998,"department of the interior and related agencies appropriations act, 1999","1998-09-09"
794,29,105,2,"Thursday",10,"September",1998,"department of the interior and related agencies appropriations act, 1999","1998-09-10"
795,7,105,2,"Monday",14,"September",1998,"department of the interior and related agencies appropriations act, 1999","1998-09-14"
796,20,105,2,"Tuesday",15,"September",1998,"department of the interior and related agencies appropriations act, 1999","1998-09-15"
797,16,105,2,"Wednesday",16,"September",1998,"department of the interior and related agencies appropriations act, 1999","1998-09-16"
798,23,105,2,"Thursday",23,"July",1998,"department of transportation and related agencies appropriations, 1999","1998-07-23"
799,16,105,1,"Tuesday",29,"July",1997,"department of transportation and related agencies appropriations act, 1998.","1997-07-29"
800,5,105,1,"Thursday",9,"October",1997,"department of transportation and related agencies appropriations act, 1998--conference report","1997-10-09"
801,25,105,2,"Tuesday",7,"July",1998,"department of veterans affairs and housing and urban development, and independent agencies appropriations act, 1999","1998-07-07"
802,32,105,2,"Friday",17,"July",1998,"department of veterans affairs and housing and urban development, and independent agencies appropriations act, 1999","1998-07-17"
803,15,105,2,"Thursday",8,"October",1998,"department of veterans affairs and housing and urban development, and independent agencies appropriations act, 1999--conference report","1998-10-08"
804,51,105,1,"Thursday",24,"July",1997,"departments of commerce, justice, and state, the judiciary, and related agencies appropriations act, 1998","1997-07-24"
805,9,105,1,"Tuesday",29,"July",1997,"departments of commerce, justice, and state, the judiciary, and related agencies appropriations act, 1998","1997-07-29"
806,14,105,2,"Tuesday",21,"July",1998,"departments of commerce, justice, and state, the judiciary, and related agencies appropriations act, 1999","1998-07-21"
807,40,105,2,"Wednesday",22,"July",1998,"departments of commerce, justice, and state, the judiciary, and related agencies appropriations act, 1999","1998-07-22"
808,56,105,2,"Thursday",23,"July",1998,"departments of commerce, justice, and state, the judiciary, and related agencies appropriations act, 1999","1998-07-23"
809,5,105,1,"Tuesday",2,"September",1997,"departments of labor, health and human services, and education, and related agencies appropriations act, 1998","1997-09-02"
810,21,105,1,"Wednesday",3,"September",1997,"departments of labor, health and human services, and education, and related agencies appropriations act, 1998","1997-09-03"
811,24,105,1,"Thursday",4,"September",1997,"departments of labor, health and human services, and education, and related agencies appropriations act, 1998","1997-09-04"
812,23,105,1,"Monday",8,"September",1997,"departments of labor, health and human services, and education, and related agencies appropriations act, 1998","1997-09-08"
813,37,105,1,"Tuesday",9,"September",1997,"departments of labor, health and human services, and education, and related agencies appropriations act, 1998","1997-09-09"
814,31,105,1,"Wednesday",10,"September",1997,"departments of labor, health and human services, and education, and related agencies appropriations act, 1998","1997-09-10"
815,28,105,1,"Thursday",11,"September",1997,"departments of labor, health and human services, and education, and related agencies appropriations act, 1998","1997-09-11"
816,5,105,1,"Saturday",8,"November",1997,"departments of labor, health and human services, education and related agencies appropriations act, 1998--conference report","1997-11-08"
817,9,105,1,"Saturday",8,"November",1997,"departments of labor, health and human services, education, and related agencies appropriations act, 1998--conference report","1997-11-08"
818,33,105,1,"Tuesday",22,"July",1997,"departments of veterans affairs and housing and urban development, and independent agencies appropriations act, 1998.","1997-07-22"
819,31,105,2,"Thursday",16,"July",1998,"departments of veterans affairs and housing and urban development, and independent agencies appropriations act, 1999","1998-07-16"
820,21,105,1,"Thursday",9,"October",1997,"departments of veterans affairs, housing and urban development, and independent agencies appropriations act, 1998--conference report","1997-10-09"
821,12,105,2,"Thursday",14,"May",1998,"digital millennium copyright act of 1998","1998-05-14"
822,21,105,1,"Thursday",30,"October",1997,"disapproval act","1997-10-30"
823,21,105,1,"Thursday",20,"March",1997,"disapproval of the certification of the president regarding mexico","1997-03-20"
824,5,105,1,"Tuesday",10,"June",1997,"disaster relief bill","1997-06-10"
825,7,105,1,"Wednesday",24,"September",1997,"district of columbia appropriations act, 1998","1997-09-24"
826,14,105,1,"Thursday",25,"September",1997,"district of columbia appropriations act, 1998","1997-09-25"
827,22,105,1,"Tuesday",30,"September",1997,"district of columbia appropriations act, 1998","1997-09-30"
828,6,105,1,"Wednesday",1,"October",1997,"district of columbia appropriations act, 1998","1997-10-01"
829,13,105,2,"Thursday",30,"April",1998,"district of columbia police chief","1998-04-30"
830,5,105,1,"Thursday",31,"July",1997,"district of columbia revitalization act","1997-07-31"
831,24,105,2,"Wednesday",24,"June",1998,"educational savings and school excellence act of 1996--conference report","1998-06-24"
832,7,105,2,"Tuesday",23,"June",1998,"educational savings and school excellence act of 1998--conference report","1998-06-23"
833,5,105,1,"Friday",19,"September",1997,"education reform","1997-09-19"
834,9,105,1,"Friday",31,"October",1997,"education savings act for public and private schools","1997-10-31"
835,7,105,2,"Tuesday",17,"March",1998,"education savings act for public and private schools","1998-03-17"
836,7,105,2,"Wednesday",18,"March",1998,"education savings act for public and private schools","1998-03-18"
837,9,105,2,"Thursday",19,"March",1998,"education savings act for public and private schools","1998-03-19"
838,7,105,2,"Monday",23,"March",1998,"education savings act for public and private schools","1998-03-23"
839,9,105,2,"Thursday",26,"March",1998,"education savings act for public and private schools","1998-03-26"
840,13,105,2,"Monday",20,"April",1998,"education savings act for public and private schools","1998-04-20"
841,24,105,2,"Tuesday",21,"April",1998,"education savings act for public and private schools","1998-04-21"
842,18,105,2,"Wednesday",22,"April",1998,"education savings act for public and private schools","1998-04-22"
843,40,105,2,"Thursday",23,"April",1998,"education savings act for public and private schools","1998-04-23"
844,17,105,1,"Thursday",5,"June",1997,"emergency supplemental appropriations for the fiscal year of 1997-- conference report","1997-06-05"
845,7,105,2,"Wednesday",17,"June",1998,"encryption","1998-06-17"
846,22,105,1,"Tuesday",15,"July",1997,"energy and water development appropriations act, 1998","1997-07-15"
847,5,105,1,"Wednesday",16,"July",1997,"energy and water development appropriations act, 1998","1997-07-16"
848,5,105,1,"Tuesday",30,"September",1997,"energy and water development appropriations act, 1998--conference report","1997-09-30"
849,30,105,2,"Thursday",18,"June",1998,"energy and water development appropriations act, 1999","1998-06-18"
850,7,105,2,"Tuesday",29,"September",1998,"energy and water development appropriations act, 1999--conference report","1998-09-29"
851,5,105,2,"Monday",27,"April",1998,"executive calendar","1998-04-27"
852,8,105,1,"Wednesday",12,"March",1997,"executive session","1997-03-12"
853,17,105,1,"Wednesday",19,"March",1997,"executive session","1997-03-19"
854,10,105,1,"Thursday",10,"April",1997,"executive session","1997-04-10"
855,25,105,1,"Wednesday",23,"April",1997,"executive session","1997-04-23"
856,8,105,1,"Wednesday",30,"April",1997,"executive session","1997-04-30"
857,19,105,1,"Wednesday",14,"May",1997,"executive session","1997-05-14"
858,6,105,1,"Friday",23,"May",1997,"executive session","1997-05-23"
